Ind1Name,Dim1Name,Dim1Value,Dim2Name,Dim2Value,Date ,Count
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/9/16,22
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/10/16,34
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/11/16,34
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/12/16,32
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/13/16,40
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/14/16,38
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/15/16,47
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/16/16,53
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/17/16,37
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/18/16,42
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/19/16,48
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/20/16,44
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/21/16,38
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/22/16,58
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/23/16,51
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/24/16,44
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/25/16,48
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/26/16,49
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/27/16,49
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/28/16,52
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/29/16,50
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/30/16,62
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/31/16,42
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/1/16,31
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/2/16,49
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/3/16,35
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/4/16,42
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/5/16,66
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/6/16,35
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/7/16,44
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/8/16,29
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/9/16,33
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/10/16,51
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/11/16,46
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/12/16,30
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/13/16,49
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/14/16,42
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/15/16,67
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/16/16,44
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/17/16,47
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/18/16,44
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/19/16,57
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/20/16,46
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/21/16,46
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/22/16,37
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/23/16,34
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/24/16,33
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/25/16,46
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/26/16,43
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/27/16,42
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/28/16,43
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/29/16,34
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/30/16,37
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/1/16,37
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/2/16,42
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/3/16,45
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/4/16,41
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/5/16,38
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/6/16,26
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/7/16,25
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/8/16,24
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/9/16,34
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/10/16,30
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/11/16,22
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/12/16,36
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/13/16,26
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/14/16,23
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/15/16,29
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/16/16,36
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/17/16,29
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/18/16,25
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/19/16,27
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/20/16,33
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/21/16,19
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/22/16,18
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/23/16,20
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/24/16,37
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/25/16,28
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/26/16,28
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/27/16,33
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/28/16,26
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/29/16,21
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/30/16,23
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/31/16,35
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/1/16,37
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/2/16,29
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/3/16,28
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/4/16,26
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/5/16,31
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/6/16,25
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/7/16,25
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/8/16,32
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/9/16,26
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/10/16,30
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/11/16,26
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/12/16,26
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/13/16,40
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/14/16,38
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/15/16,19
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/16/16,25
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/17/16,21
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/18/16,30
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/19/16,31
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/20/16,28
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/21/16,27
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/22/16,32
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/23/16,26
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/24/16,28
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/25/16,26
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/26/16,30
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/27/16,27
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/28/16,33
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/29/16,29
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/30/16,27
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/31/16,27
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/1/16,27
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/2/16,25
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/3/16,30
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/4/16,27
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/5/16,33
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/6/16,34
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/7/16,21
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/8/16,21
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/9/16,20
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/10/16,24
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/11/16,24
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/12/16,35
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/13/16,30
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/14/16,28
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/15/16,32
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/16/16,36
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/17/16,35
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/18/16,39
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/19/16,40
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/20/16,43
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/21/16,43
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/22/16,31
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/23/16,38
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/24/16,62
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/25/16,61
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/26/16,57
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/27/16,50
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/28/16,52
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/29/16,36
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/30/16,46
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/1/16,52
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/2/16,47
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/3/16,44
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/4/16,46
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/5/16,41
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/6/16,45
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/7/16,41
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/8/16,52
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/9/16,37
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/10/16,49
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/11/16,50
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/12/16,38
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/13/16,33
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/14/16,50
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/15/16,37
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/16/16,47
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/17/16,53
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/18/16,51
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/19/16,42
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/20/16,48
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/21/16,39
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/22/16,54
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/23/16,56
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/24/16,60
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/25/16,60
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/26/16,56
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/27/16,35
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/28/16,40
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/29/16,53
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/30/16,58
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/31/16,40
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/1/16,62
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/2/16,49
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/3/16,76
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/4/16,68
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/5/16,59
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/6/16,53
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/7/16,70
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/8/16,62
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/9/16,58
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/10/16,59
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/11/16,59
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/12/16,63
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/13/16,79
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/14/16,88
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/15/16,56
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/16/16,75
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/17/16,65
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/18/16,72
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/19/16,79
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/20/16,90
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/21/16,81
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/22/16,73
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/23/16,67
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/24/16,74
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/25/16,98
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/26/16,83
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/27/16,105
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/28/16,104
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/29/16,70
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/30/16,82
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/1/16,70
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/2/16,99
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/3/16,97
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/4/16,106
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/5/16,97
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/6/16,90
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/7/16,89
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/8/16,97
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/9/16,79
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/10/16,103
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/11/16,103
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/12/16,105
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/13/16,87
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/14/16,97
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/15/16,89
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/16/16,87
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/17/16,88
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/18/16,107
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/19/16,109
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/20/16,110
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/21/16,116
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/22/16,87
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/23/16,100
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/24/16,100
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/25/16,104
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/26/16,161
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/27/16,130
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/28/16,146
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/29/16,105
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/30/16,129
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/31/16,126
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/1/17,147
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/2/17,182
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/3/17,107
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/4/17,91
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/5/17,74
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/6/17,72
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/7/17,55
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/8/17,83
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/9/17,84
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/10/17,67
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/11/17,60
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/12/17,86
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/13/17,86
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/14/17,64
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/15/17,70
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/16/17,81
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/17/17,73
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/18/17,81
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/19/17,77
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/20/17,88
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/21/17,72
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/22/17,79
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/23/17,72
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/24/17,80
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/25/17,57
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/26/17,63
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/27/17,69
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/28/17,70
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/29/17,71
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/30/17,64
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/31/17,52
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/1/17,71
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/2/17,67
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/3/17,65
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/4/17,67
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/5/17,66
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/6/17,49
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/7/17,62
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/8/17,67
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/9/17,42
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/10/17,60
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/11/17,71
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/12/17,83
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/13/17,72
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/14/17,63
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/15/17,55
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/16/17,36
